wavenumber_cm1,absorbance
2422.7960,0.004568
2424.7250,0.004972
2426.6539,0.006032
2428.5829,0.007073
2430.5119,0.007960
2432.4409,0.008960
2434.3699,0.009503
2436.2988,0.009257
2438.2278,0.008364
2440.1570,0.007493
2442.0860,0.006806
2444.0150,0.006563
2445.9439,0.007043
2447.8729,0.007776
2449.8019,0.008386
2451.7309,0.009253
2453.6599,0.009960
2455.5888,0.010303
2457.5178,0.010318
2459.4470,0.010139
2461.3760,0.010078
2463.3050,0.010012
2465.2339,0.009930
2467.1629,0.009657
2469.0919,0.008881
2471.0209,0.008148
2472.9499,0.007615
2474.8788,0.007321
2476.8078,0.007039
2478.7370,0.007273
2480.6660,0.008236
2482.5950,0.008994
2484.5239,0.009871
2486.4529,0.010459
2488.3819,0.010107
2490.3109,0.009367
2492.2399,0.008423
2494.1688,0.007488
2496.0978,0.007084
2498.0260,0.007252
2499.9550,0.007440
2501.8840,0.007695
2503.8129,0.008483
2505.7419,0.009096
2507.6709,0.009374
2509.5999,0.009549
2511.5289,0.009514
2513.4578,0.009424
2515.3868,0.009388
2517.3160,0.009247
2519.2450,0.009220
2521.1740,0.009135
2523.1029,0.008730
2525.0319,0.008274
2526.9609,0.007702
2528.8899,0.007092
2530.8189,0.006851
2532.7478,0.006702
2534.6768,0.006796
2536.6060,0.007576
2538.5350,0.008543
2540.4640,0.009331
2542.3929,0.009759
2544.3219,0.010243
2546.2509,0.010272
2548.1799,0.009825
2550.1089,0.009412
2552.0378,0.008434
2553.9668,0.007151
2555.8960,0.005758
2557.8250,0.004475
2559.7540,0.004023
2561.6829,0.003844
2563.6119,0.004097
2565.5409,0.004365
2567.4699,0.004920
2569.3989,0.006105
2571.3278,0.007066
2573.2568,0.007490
2575.1860,0.007278
2577.1150,0.007123
2579.0440,0.007097
2580.9729,0.006619
2582.9019,0.006222
2584.8309,0.006294
2586.7599,0.007433
2588.6889,0.009396
2590.6178,0.010948
2592.5468,0.011389
2594.4750,0.010925
2596.4040,0.010256
2598.3330,0.009172
2600.2619,0.007319
2602.1909,0.006077
2604.1199,0.006077
2606.0489,0.006876
2607.9779,0.007918
2609.9068,0.008430
2611.8358,0.008422
2613.7650,0.008274
2615.6940,0.008457
2617.6230,0.008646
2619.5519,0.008541
2621.4809,0.009167
2623.4099,0.010065
2625.3389,0.010755
2627.2679,0.011430
2629.1968,0.012052
2631.1258,0.012212
2633.0550,0.011972
2634.9840,0.011678
2636.9130,0.011137
2638.8419,0.010910
2640.7709,0.010395
2642.6999,0.009491
2644.6289,0.009145
2646.5579,0.008836
2648.4868,0.008722
2650.4158,0.008813
2652.3450,0.008721
2654.2740,0.008784
2656.2030,0.008872
2658.1319,0.009206
2660.0609,0.008996
2661.9899,0.008848
2663.9189,0.009220
2665.8479,0.008927
2667.7768,0.008696
2669.7058,0.008848
2671.6340,0.009028
2673.5630,0.009545
2675.4920,0.010023
2677.4209,0.010049
2679.3499,0.009997
