wavenumber_cm1,absorbance
803.2065,0.124189
803.6886,0.125114
804.1707,0.125658
804.6528,0.125732
805.1349,0.125273
805.6171,0.124243
806.0992,0.122616
806.5813,0.120373
807.0634,0.117482
807.5455,0.113887
808.0276,0.109492
808.5098,0.104156
808.9919,0.097707
809.4740,0.089966
809.9561,0.080809
810.4382,0.070237
810.9203,0.058449
811.4025,0.045896
811.8846,0.033292
812.3667,0.021564
812.8489,0.011747
813.3309,0.004823
813.8131,0.001559
814.2952,0.002357
814.7773,0.007189
815.2594,0.015603
815.7416,0.026827
816.2236,0.039914
816.7058,0.053909
817.1879,0.067982
817.6700,0.081505
818.1521,0.094072
818.6343,0.105462
819.1163,0.115590
819.5985,0.124451
820.0806,0.132101
820.5627,0.138635
821.0448,0.144190
821.5270,0.148938
822.0090,0.153064
822.4912,0.156745
822.9733,0.160125
823.4554,0.163303
823.9375,0.166333
824.4197,0.169233
824.9017,0.172005
825.3839,0.174649
825.8660,0.177170
826.3481,0.179576
826.8302,0.181880
827.3124,0.184091
827.7944,0.186220
828.2766,0.188279
828.7587,0.190283
829.2408,0.192252
829.7229,0.194200
830.2051,0.196139
830.6871,0.198068
831.1693,0.199984
831.6514,0.201883
832.1335,0.203768
832.6156,0.205659
833.0978,0.207583
833.5798,0.209576
834.0620,0.211665
834.5441,0.213865
835.0262,0.216174
835.5083,0.218576
835.9905,0.221054
836.4725,0.223592
836.9547,0.226187
837.4368,0.228848
837.9189,0.231595
838.4010,0.234455
838.8832,0.237460
839.3652,0.240647
839.8474,0.244051
840.3295,0.247710
840.8116,0.251658
841.2937,0.255924
841.7759,0.260532
842.2579,0.265501
842.7401,0.270851
843.2222,0.276608
843.7043,0.282802
844.1864,0.289474
844.6686,0.296668
845.1506,0.304435
845.6328,0.312826
846.1149,0.321898
846.5970,0.331711
847.0791,0.342330
847.5613,0.353812
848.0433,0.366263
848.5255,0.379964
849.0076,0.394687
849.4897,0.409818
849.9718,0.424550
850.4540,0.438075
850.9360,0.449766
851.4182,0.459292
851.9003,0.466680
852.3824,0.472316
852.8645,0.476938
853.3467,0.481449
853.8287,0.486229
854.3109,0.491445
854.7930,0.497100
855.2751,0.503088
855.7572,0.509229
856.2394,0.515279
856.7214,0.520939
857.2036,0.525870
857.6857,0.529730
858.1678,0.532215
858.6499,0.533091
859.1321,0.532207
859.6141,0.529481
860.0963,0.524880
860.5784,0.518412
861.0605,0.510124
861.5426,0.500121
862.0248,0.488576
862.5068,0.475355
862.9890,0.460949
863.4711,0.446242
863.9532,0.431899
864.4353,0.418367
864.9175,0.405901
865.3995,0.394597
865.8817,0.384416
866.3638,0.375196
866.8459,0.366629
867.3280,0.358239
867.8102,0.350266
868.2922,0.343044
868.7744,0.336622
869.2565,0.331021
869.7386,0.326234
870.2207,0.322227
870.7029,0.318927
871.1849,0.316224
871.6671,0.313986
872.1492,0.312086
872.6313,0.310465
873.1134,0.309285
873.5956,0.308938
874.0776,0.309995
874.5598,0.313102
875.0419,0.318831
875.5240,0.327532
876.0061,0.339229
876.4883,0.353586
876.9703,0.369956
877.4525,0.387539
877.9346,0.405596
878.4167,0.423503
878.8988,0.440794
879.3810,0.457129
879.8630,0.472241
880.3452,0.485869
880.8273,0.497720
881.3094,0.507476
881.7915,0.514825
882.2737,0.519507
882.7557,0.521359
883.2379,0.520327
883.7200,0.516480
884.2021,0.509981
884.6842,0.501074
885.1664,0.490046
885.6484,0.477196
886.1306,0.462808
886.6127,0.447128
887.0948,0.430363
887.5769,0.412685
888.0591,0.394263
888.5411,0.375282
889.0233,0.355961
889.5054,0.336552
889.9875,0.317319
890.4696,0.298308
890.9518,0.279998
891.4338,0.262801
891.9160,0.247043
892.3981,0.232946
892.8802,0.220609
893.3623,0.209999
893.8445,0.200943
894.3265,0.193140
894.8087,0.186174
895.2908,0.179565
895.7729,0.173338
896.2550,0.167406
896.7372,0.161767
897.2192,0.156473
897.7014,0.151587
898.1835,0.147130
898.6656,0.143020
899.1477,0.139051
899.6299,0.135043
900.1119,0.130856
900.5941,0.126408
901.0762,0.121690
901.5583,0.116753
902.0404,0.111702
902.5226,0.106647
903.0046,0.101667
903.4868,0.096759
903.9689,0.091865
904.4510,0.086990
904.9331,0.082147
905.4153,0.077359
905.8973,0.072670
906.3795,0.068015
906.8616,0.063554
907.3438,0.059613
907.8258,0.056434
908.3080,0.054157
908.7900,0.052812
909.2722,0.052297
909.7543,0.052502
910.2365,0.053299
910.7185,0.054533
911.2007,0.056004
911.6828,0.057769
912.1649,0.059914
912.6470,0.062378
913.1292,0.065042
913.6113,0.067735
914.0934,0.070269
914.5755,0.072557
915.0576,0.074558
915.5397,0.076261
916.0219,0.077672
916.5040,0.078793
916.9861,0.079622
917.4682,0.080152
917.9503,0.080382
918.4324,0.080319
918.9146,0.079984
919.3967,0.079408
919.8788,0.078631
920.3609,0.077693
920.8430,0.076632
921.3251,0.075488
921.8073,0.074297
922.2894,0.073093
922.7715,0.071902
923.2536,0.070739
923.7357,0.069590
924.2178,0.068346
924.7000,0.067185
925.1821,0.066188
925.6642,0.065298
926.1463,0.064432
926.6284,0.063504
927.1105,0.062417
927.5927,0.061055
928.0748,0.059283
928.5569,0.056964
929.0390,0.054020
929.5211,0.050685
930.0032,0.047056
930.4854,0.043216
930.9675,0.039328
931.4496,0.035572
931.9317,0.032092
932.4138,0.028860
932.8959,0.025818
933.3781,0.023156
933.8602,0.021008
934.3423,0.019492
934.8244,0.018736
935.3065,0.018893
935.7886,0.020117
936.2708,0.022524
936.7529,0.026121
937.2350,0.030749
937.7171,0.036263
938.1992,0.042627
938.6813,0.049543
939.1635,0.056631
939.6456,0.063482
940.1277,0.069722
940.6098,0.075053
941.0919,0.079285
941.5740,0.082327
942.0562,0.084114
942.5383,0.084677
943.0204,0.084146
943.5025,0.082716
943.9846,0.080630
944.4667,0.078167
944.9489,0.075622
945.4310,0.073286
945.9131,0.071405
946.3952,0.070145
946.8773,0.069542
947.3594,0.069611
947.8416,0.070324
948.3237,0.071602
948.8058,0.073324
949.2879,0.075346
949.7700,0.077510
950.2521,0.079666
950.7343,0.081684
951.2164,0.083471
951.6985,0.084977
952.1806,0.086195
952.6627,0.087157
953.1448,0.087911
953.6270,0.088511
954.1091,0.088994
954.5912,0.089378
