wavenumber_cm1,absorbance
590.0000,0.006330
591.0000,0.006274
592.0000,0.006209
593.0000,0.006141
594.0000,0.006061
595.0000,0.005966
596.0000,0.005870
597.0000,0.005758
598.0000,0.005667
599.0000,0.005621
600.0000,0.005620
601.0000,0.005648
602.0000,0.005720
603.0000,0.005861
604.0000,0.006084
605.0000,0.006447
606.0000,0.006890
607.0000,0.007291
608.0000,0.007594
609.0000,0.007711
610.0000,0.007605
611.0000,0.007212
612.0000,0.006609
613.0000,0.005869
614.0000,0.005075
615.0000,0.004396
616.0000,0.003849
617.0000,0.003386
618.0000,0.003176
619.0000,0.003093
620.0000,0.003113
621.0000,0.003194
622.0000,0.003327
623.0000,0.003452
624.0000,0.003542
625.0000,0.003608
626.0000,0.003670
627.0000,0.003734
628.0000,0.003925
629.0000,0.004111
630.0000,0.004331
631.0000,0.004587
632.0000,0.004879
633.0000,0.005195
634.0000,0.005522
635.0000,0.005844
636.0000,0.006160
637.0000,0.006473
638.0000,0.006813
639.0000,0.007165
640.0000,0.007598
641.0000,0.008168
642.0000,0.008856
643.0000,0.009750
644.0000,0.010957
645.0000,0.012463
646.0000,0.014072
647.0000,0.015632
648.0000,0.016931
649.0000,0.017669
650.0000,0.018390
651.0000,0.019290
652.0000,0.020576
653.0000,0.020958
654.0000,0.021664
655.0000,0.025286
656.0000,0.033796
657.0000,0.048677
658.0000,0.071016
659.0000,0.106552
660.0000,0.149947
661.0000,0.196056
662.0000,0.238014
663.0000,0.293237
664.0000,0.309916
665.0000,0.294326
666.0000,0.253613
667.0000,0.196787
668.0000,0.134829
669.0000,0.080647
670.0000,0.036383
671.0000,0.007262
672.0000,0.000000
673.0000,0.023571
674.0000,0.028522
675.0000,0.038330
676.0000,0.055186
677.0000,0.076554
678.0000,0.099551
679.0000,0.125214
680.0000,0.144883
681.0000,0.153217
682.0000,0.148046
683.0000,0.131730
684.0000,0.108612
685.0000,0.083534
686.0000,0.061861
687.0000,0.044539
688.0000,0.034069
689.0000,0.033163
690.0000,0.035025
691.0000,0.035702
692.0000,0.035209
693.0000,0.038089
694.0000,0.047630
695.0000,0.065703
696.0000,0.094039
697.0000,0.133191
698.0000,0.182678
699.0000,0.251662
700.0000,0.347856
701.0000,0.455583
702.0000,0.573914
703.0000,0.689977
704.0000,0.809601
705.0000,0.904812
706.0000,0.944956
707.0000,0.920701
708.0000,0.837719
709.0000,0.718130
710.0000,0.580022
711.0000,0.428328
712.0000,0.289634
713.0000,0.178653
714.0000,0.115587
715.0000,0.077946
716.0000,0.051763
717.0000,0.036509
718.0000,0.029643
719.0000,0.027744
720.0000,0.026789
721.0000,0.023939
722.0000,0.021819
723.0000,0.020049
724.0000,0.018533
725.0000,0.017013
726.0000,0.015748
727.0000,0.014701
728.0000,0.013815
729.0000,0.013036
730.0000,0.012397
731.0000,0.011845
732.0000,0.011324
733.0000,0.010743
734.0000,0.010196
735.0000,0.009654
736.0000,0.009132
737.0000,0.008626
738.0000,0.008149
739.0000,0.007676
740.0000,0.007222
741.0000,0.006771
742.0000,0.006320
743.0000,0.005876
744.0000,0.005468
745.0000,0.005078
746.0000,0.004735
747.0000,0.004435
748.0000,0.004158
749.0000,0.003896
750.0000,0.003663
751.0000,0.003451
752.0000,0.003265
753.0000,0.003130
754.0000,0.003046
755.0000,0.002984
756.0000,0.002987
757.0000,0.003005
758.0000,0.003028
759.0000,0.003053
760.0000,0.003102
761.0000,0.003172
762.0000,0.003264
763.0000,0.003383
764.0000,0.003498
765.0000,0.003604
766.0000,0.003721
767.0000,0.003803
768.0000,0.003911
769.0000,0.004069
770.0000,0.004318
771.0000,0.004649
772.0000,0.005070
773.0000,0.005589
774.0000,0.006167
775.0000,0.006774
